Sub_ID,CNR,SNR_anat,Cortical Contrast,FBER,EFC,SNR_dti,PercentFD_greater_than_0.20,DVARS,GCORR,SNR,PercentFD_greater_than_0.20_func,DVARS_func,GCORR_func,Outliers
29016,0.03567996156798474,0.12105568274448386,0.14053144996780426,0.4440978316003047,0.49195645537730304,0.0822650805899238,0.5311478186508912,0.5424094568745754,0.8040516012913144,0.38377236449500557,0.4907519268098908,0.19131429588833046,0.08427903894124156,0.01389284961333531
29017,0.016305240730053544,0.021350360711611505,0.21837639914169754,0.2526549760962107,0.1203939563195704,0.1461887277130909,0.6786886498790606,0.8779082342999314,0.8143608827065116,0.47260497629417203,0.07615096688589845,0.05762552724275016,0.12034254074849819,0.04620957516117211
29018,0.04345302420838219,0.1237439748858924,0.1564530231485841,0.38952815702287846,0.1155454770995612,0.10407069220869622,0.7377051889276988,0.5628024173468731,0.8024198746788838,0.47488982538094965,0.27075978966853137,0.15731331999378975,0.10004717975331949,0.016773096999220284
29019,0.06783822819472986,0.14850341263676353,0.18001630173473337,0.5443855446503413,0.475197400898522,0.17586902121153028,0.6786886498790606,0.6210038212314801,0.8388758437151063,0.3519296883639051,0.11845683208701563,0.1804841626620219,0.09443478945242477,0.013044630592662122
29020,0.03429384474866028,0.12288959912169028,0.10547728418541708,0.3173013211977254,0.43784818867004716,0.13692497603637097,0.8557372342381235,0.47643566137508975,0.7493525424946883,0.41509998134402865,0.8968910994078285,0.18378661458438864,0.034663503947968036,0.0176483851685514
29021,0.03270293521895144,0.07407444488842108,0.18595852841817406,0.36729265418998097,0.14241519746361597,0.12774307855788883,0.7377051889276988,0.7027003467052855,0.7691636827465098,0.41783363701385506,0.008460763516335908,0.19472780264518832,0.1822220499192247,0.02375995058977113
29022,0.052370851398334736,0.15027856022302472,0.16453398276604597,0.4689851409465464,0.5395200992670157,0.07870358376383271,0.649179863961316,0.5979092398682759,0.793507837465512,0.316308576077351,0.8038175816795393,0.20129726969268338,0.08117427243550791,0.013831263908462035
29023,0.05166006441133593,0.09255783685863062,0.1958943153468075,0.43292907860698066,0.08622389618453274,0.08606192582205421,0.9147537732867616,0.6329406438069025,0.8406649658374414,0.38149876413468214,0.17768627194024228,0.16097955231708186,0.08669265643094265,0.009562806901203405
29024,0.02803773679806021,0.057700956082978094,0.18356918651926069,0.3032016252994655,0.19559665200569332,0.12152971196712267,0.8557372342381235,0.7288533783505395,0.8432821450796653,0.4291137633246856,0.10999606857067973,0.21010009028755852,0.10951736648145939,0.005300601289262636
29025,0.05583897757276897,0.13672613344111328,0.16857674541279583,0.6463199537931853,0.4472248426127401,0.07847991711279781,0.7377051889276988,0.6228074316955285,0.7147348925931807,0.4028301181763065,0.025383314358726542,0.19520894090524202,0.17376036744328746,0.009475933570381293
29026,0.056764596254629276,0.14217399052051127,0.17138368006349264,0.4243638275709923,0.4628390940582232,0.09282106733750578,0.8852460201558682,0.673091340874238,0.7710682234120705,0.3973910483631406,0.4992126903262267,0.19324714896464487,0.10758741072635834,0.007358517071635935
29027,0.05563274972857925,0.14638513285803995,0.14619661886242924,0.4994297387547635,0.40065467696790313,0.09270712921137703,0.649179863961316,0.6426950519688066,0.8313384783064384,0.38859406678328473,0.050767652527171914,0.16872419442387984,0.15425676624869508,0.008469141177670338
29028,0.06114364248972155,0.17160330764051046,0.12311979626155539,0.3444808569751057,0.48752467955981627,0.14299414362723653,0.5016390327331465,0.27761101172362257,0.9561237023844396,0.4151811031477404,0.20306958629896885,0.21841202652175098,0.12202091062625499,0.12552452634095213
29029,0.06372935837339917,0.17567041824901386,0.13208330228120546,0.4685354603228329,0.4083600571354622,0.08444203466297695,0.708196403009954,0.29463370003164235,0.9997909586819786,0.4137653141164482,0.30460489135331265,0.2081536290045605,0.1636464251700787,0.01004537820384724
29030,0.07101672636309846,0.16810209365294126,0.1488513003896746,0.43454415055611323,0.36525888677030394,0.13550150354653165,0.708196403009954,0.3190187505624802,0.9163205677252364,0.4624022943993155,0.17768627194024228,0.14872838772800914,0.018813246071118152,0.054855076376484777
29031,0.061885089608285274,0.16807114196702383,0.13772767470508362,0.42434620532145256,0.19451932796481275,0.17300770896594966,0.7967217279763368,0.35433750991411395,0.9036439864209633,0.39117855189045,0.2369146879837501,0.2165253874859084,0.2107284000897873,0.018809291771248713
29032,0.02783887918592605,0.09262910756217368,0.12702664946342063,0.37801530708286324,0.1553808996628102,0.11651883505673724,0.8262294811072302,0.2632724042777863,0.9394689353539107,0.46192767152032904,0.4146009599239924,0.1582247888906005,0.133244925320567,0.020413197737296218
29033,0.05476473869380359,0.15621898288073333,0.13722127771829812,0.4892863306484869,0.5093758024347099,0.11795677074021979,0.708196403009954,0.5238112760853202,0.8676725333594537,0.44009337888653505,0.17768627194024228,0.17256530766562952,0.13335581546720723,0.011912881697309738
29034,0.0279056887968772,0.10816614984216744,0.11388351251936663,0.39285696639914225,0.2016153685371178,0.11416283719260911,0.7967217279763368,0.3151019288447763,0.9535195864827517,0.35909154221182576,0.025383314358726542,0.22711760338518303,0.07435174095578634,0.03139865941237285
29035,0.04288860316426095,0.12676456632714872,0.1520085734936505,0.3580918023239294,0.18105696745201194,0.058973728973106626,0.7672129420585921,0.3535170539936563,0.8561293357294126,0.4255030549944688,0.008460763516335908,0.20512320336501552,0.07240344760819696,0.012023261131371598
29036,0.011317504497933298,0.05832534782028431,0.11541293918954193,0.2427293736901466,0.17144401401345755,0.0625387991560856,0.9147537732867616,0.4101748138173418,0.883985162007161,0.3428876833002485,0.7192048274675862,0.17703330425922,0.04734557965285246,0.00784941761772727
29037,0.05024466031718959,0.11037707264995889,0.1694721632948839,0.3707807998071246,0.18375501271050565,0.10350828692313693,0.8557372342381235,0.44802479864745126,0.840308220146514,0.3595769714622284,0.5499803428533987,0.20901768063296425,0.08187507041285702,0.015122478722299625
29038,0.04511925191613349,0.1271734841212559,0.13506221888961273,0.3963309978212343,0.13835832637915046,0.19541288476778026,0.8557372342381235,0.43636098960001846,0.9075737907807635,0.40009939625311214,0.3553715200707658,0.13282962898068587,0.08573674792895414,0.018489760143065626
29039,0.04611666393329329,0.14553261077504798,0.13476105971710045,0.42644798199028167,0.1453772463799755,0.10151659482409078,0.6786886498790606,0.32383357409444646,0.9766735465812044,0.4577402553702727,0.2961431040272579,0.16712843345906955,0.15424261758094865,0.04168614976555233
29040,0.06022219451929277,0.17339695183674986,0.13936038602514822,0.34957718795108306,0.5022509239645587,0.18823788166427716,0.9147537732867616,0.37033113854581035,0.856068108404137,0.4176136518773161,0.06769020336956255,0.19262625413666432,0.013128140219736881,0.06805346059036849
29041,0.05122080531857311,0.11393709401145435,0.1596899174537197,0.38702155096891633,0.0951877327852163,0.16339790221365927,0.7967217279763368,0.4674276886621649,0.9015918937354939,0.519196080374543,0.3215274421957033,0.15935644279380315,0.1299718653756591,0.025437341689929165
29042,0.04733463349653379,0.18104232234120948,0.11655445476234344,0.40009148960773405,0.5262016074203253,0.106226574788674,0.7672129420585921,0.4129673655320407,0.8300809102177471,0.36877150120397734,0.2369146879837501,0.17819340952767845,0.05783593452033684,0.019671491639474584
29043,0.0632026414936377,0.1658294229899771,0.1484654932842075,0.5571686798544457,0.4789901042952549,0.09765240703650419,0.7672129420585921,0.4117759881006853,0.8469727831031757,0.3646069868917677,0.08461275421195318,0.1804909780627428,0.18854816288615006,0.007153824039566113
29044,0.05496901535247438,0.19363109324579242,0.09855130052078304,0.4550873469342651,0.11586075938832785,0.12862873467045863,0.5311478186508912,0.27249303727894403,0.9892893260338165,0.388748097923412,0.33844999303809387,0.16873671785393665,0.13953133187638386,0.018911934612704174
29045,0.02686256304444641,0.10358933886268823,0.13377237392745855,0.41324938813214535,0.1709755471270472,0.13088485506274508,0.7672129420585921,0.5544741870161041,0.885124034105222,0.3834101533450171,0.22845290065769536,0.18696921683378107,0.10686837384075357,0.011571036407940683
29046,0.038337974201337235,0.11156033333739762,0.11394786583872624,0.37893273798462546,0.1494531545777662,0.07842599873436551,0.708196403009954,0.3338489697304934,0.9183960391639359,0.4778114141623288,0.21999213714135946,0.20517643273558447,0.31057520077222445,0.036881275913568774
29047,0.024225613475176294,0.06833690702507544,0.14650516444738187,0.32260844613362444,0.17240914162567833,0.08371490560657038,0.6786886498790606,0.5242506686854846,0.914093794896524,0.3907073422739244,0.16922448461418754,0.22064042907831202,0.06548831938735368,0.01540006066745309
29048,0.04431595980876944,0.11485931729603283,0.15980401039299652,0.40027102767847383,0.14521344808509007,0.10169922237619558,0.5606555717817845,0.4000862819362627,0.9483116723911138,0.3467251566217497,0.30460489135331265,0.23448916677745404,0.07221324185067338,0.010293506116235224
29049,0.0767382652287482,0.184911818582648,0.15837260635287398,0.5158564872173557,0.5069355252869527,0.1094770545446015,0.7377051889276988,0.45386957373782755,0.9447359401129354,0.31662834967183345,0.27922055318486727,0.1656527392138508,0.11254678242040435,0.01214078093701297
29050,0.038744013338120845,0.12716376816052444,0.09863099652449919,0.4497438899535689,0.11861421538303452,0.10815836034329904,0.5606555717817845,0.4390452207041411,0.9939315422987474,0.39742051869109046,0.025383314358726542,0.1927984497023363,0.060283908851996436,0.07706430962810418
29051,0.04375178173290538,0.13295929122882988,0.11421334011166001,0.4624716338227755,0.45564147075450023,0.2688401973344682,0.8557372342381235,0.36557297440719005,0.9779980515166427,0.3809173041848383,0.3215274421957033,0.12282461958127555,0.027947192052173393,0.10171436108804811
29052,0.036912715322475545,0.0861738448618205,0.1438006630574769,0.3610531618164607,0.11357609833976456,0.21957720181214777,0.7967217279763368,0.4436161546774646,0.7781018206294654,0.44573569934079565,0.016922550842390638,0.20785336064328444,0.05186070880810287,0.08158773502372396
29053,0.03326306044524212,0.06790418108326907,0.16259969065905994,0.27340181129831537,0.1380290291856171,0.4217364930762927,0.7967217279763368,0.46414888800127074,0.8066820538239359,0.2812796439206044,0.050767652527171914,0.21329082231355936,0.09732338299135213,0.013794369608510704
29054,0.05248534045164431,0.14952233198000742,0.12211058601046293,0.4876729432131019,0.4321522081374978,0.07434251628698751,0.8852460201558682,0.3865348101937358,0.8829127659809284,0.3626270165317727,0.3807558582392111,0.1843763726943279,0.18532888290224836,0.016037638726530724
29055,0.09255203971556779,0.18112218871684188,0.18287199405178778,0.5263180769707224,0.44905780400433115,0.09302932646373374,0.7672129420585921,0.314221431651901,1.0,0.36373731756117705,0.143841170255461,0.1734371506057273,0.04905344286008611,0.024211875417595705
29056,0.05580770737289252,0.1372705341683062,0.1580666366959571,0.3294806953229219,0.32970173219157295,0.15854983548843873,0.9442625592045063,0.38055093499123616,0.9552905823143365,0.36249221202055043,0.008460763516335908,0.22334992835708825,0.15327611451648876,0.008989495756527152
30144,0.030361752055956467,0.10245834318671876,0.1344335292433142,0.3873964319867512,0.18627224881208004,0.09346717398352711,0.6196721108304226,0.38981394100411504,0.9597811088749078,0.4014736704090747,0.016922550842390638,0.1720165809520133,0.20411877174110304,0.009031445439556775
30146,0.031095579736755155,0.14382255015019013,0.11105592964298944,0.35324092671592444,0.1826212286247073,0.10787412598015342,0.9147537732867616,0.3048468580800334,0.9527097132504783,0.36116494080195066,0.016922550842390638,0.2412256469747022,0.06605005949768127,0.022865319153831123
30147,0.0520793847082978,0.13103883346232337,0.15883802377912892,0.43417521814609394,0.1302547106422699,0.1573987978613585,0.8557372342381235,0.4191186447055504,0.9980221756847811,0.3880401363025267,0.37229407091315636,0.20923135903366488,0.2311758364333058,0.011537119642938007
30148,0.03113406780592122,0.1135353971189837,0.12046750025583841,0.39090240955034045,0.18652458705179598,0.07211322840960732,0.708196403009954,0.37904670025231124,0.807254536932912,0.42295279895461796,0.008460763516335908,0.16219968980418661,0.22458290781342738,0.019455495399194396
30149,0.07152332901871446,0.16861120615671726,0.16197738235085202,0.6057538085241491,0.4536979315230789,0.16202457609613255,0.708196403009954,0.39445857773984727,0.9541618695600458,0.4352664336220908,0.5076744776522815,0.20004284089411553,0.14652936958165844,0.012827149155093398
30150,0.09163862659072657,0.24257148546571516,0.14813792064898024,0.4681516173320863,0.5308224541931521,0.13483862068754268,0.6786886498790606,0.6146239255015868,0.9206909602315201,0.4019566608729955,0.6910715602041066,0.1707673099205371,0.0791108970707384,0.006967463911526682
30151,0.026658296099308018,0.11577629282130814,0.12942533760175406,0.41190202846191903,0.2164075529481776,0.1401753974436966,0.8262294811072302,0.35979534406641034,0.8483497736461791,0.38092526448480907,0.15357145782313483,0.17493980062578848,0.025336634710743357,0.02110900195641897
29580,0.02897478323963862,0.28468002360805644,0.03205603035715149,0.3710638914010184,0.41353032194600226,0.16215568404565736,0.29508166245633893,0.1952052820931891,0.4818664576185361,0.5158638891355098,0.0,0.1630081733904258,0.025527666764603156,0.006231527233941293
29580,0.02897478323963862,0.28468002360805644,0.03205603035715149,0.3710638914010184,0.41353032194600226,0.16215568404565736,0.29508166245633893,0.1952052820931891,0.4818664576185361,0.5122292225488889,0.0,0.1668760057326307,0.019634176636301418,0.008598560412548964
29580,0.02897478323963862,0.28468002360805644,0.03205603035715149,0.3710638914010184,0.41353032194600226,0.16215568404565736,0.29508166245633893,0.1952052820931891,0.4818664576185361,0.5056500171891318,0.0,0.16697965587684702,0.02306460700143627,0.003751140656508898
29581,0.02493644431926126,0.27220135004915624,0.01907230990136638,0.3986825808118515,0.30593430627970264,0.20407365030811178,0.44262249368450846,0.21950516458341784,0.5130789344223279,0.6276398192611203,0.0,0.18178466491145476,0.022482590963542846,0.003848874492503445
29581,0.02493644431926126,0.27220135004915624,0.01907230990136638,0.3986825808118515,0.30593430627970264,0.20407365030811178,0.44262249368450846,0.21950516458341784,0.5130789344223279,0.6014507405691221,0.0,0.16295595188301346,0.018821735860925615,0.003489624547409333
29581,0.02493644431926126,0.27220135004915624,0.01907230990136638,0.3986825808118515,0.30593430627970264,0.20407365030811178,0.44262249368450846,0.21950516458341784,0.5130789344223279,0.5978354387335465,0.0,0.1916629613088948,0.015104752996304064,0.0039001959132311764
29582,0.02257250498125188,0.2693420597158741,0.022478962488215348,0.34711167349632244,0.32004643492543217,0.1733962774617084,0.29508166245633893,0.18604884354927398,0.4962650495498395,0.5366199644628378,0.023809718820898825,0.16385297268717688,0.014486403486000781,0.009528147537556462
29582,0.02257250498125188,0.2693420597158741,0.022478962488215348,0.34711167349632244,0.32004643492543217,0.1733962774617084,0.29508166245633893,0.18604884354927398,0.4962650495498395,0.5280157968047363,0.0,0.17833926782148687,0.006072612320887584,0.005495176414804292
29583,0.043065543148867666,0.29645114650800686,0.042397389946766006,0.3674291601941952,0.4270841556435985,0.12032711451846614,0.5606555717817845,0.20123167097979877,0.4757334059623606,0.4310552824501441,0.0,0.1981338421767839,0.0374624406521678,0.005027482076346366
29583,0.043065543148867666,0.29645114650800686,0.042397389946766006,0.3674291601941952,0.4270841556435985,0.12032711451846614,0.5606555717817845,0.20123167097979877,0.4757334059623606,0.42680672634585076,0.023809718820898825,0.20749267732185075,0.0189741617592262,0.009246549133389523
29583,0.043065543148867666,0.29645114650800686,0.042397389946766006,0.3674291601941952,0.4270841556435985,0.12032711451846614,0.5606555717817845,0.20123167097979877,0.4757334059623606,0.41858879081562145,0.0,0.2074172530517672,0.015444163422026062,0.00493644233870761
29584,0.03716473958066534,0.3154454595641605,0.03297937951382768,0.4379050697710912,0.24338673430164837,0.2049491053148276,0.4131147405536151,0.17924926657890028,0.5924194629541983,0.7611501057961709,0.11904757029477529,0.1994407188868065,0.031596100471041784,0.01143864320829919
29584,0.03716473958066534,0.3154454595641605,0.03297937951382768,0.4379050697710912,0.24338673430164837,0.2049491053148276,0.4131147405536151,0.17924926657890028,0.5924194629541983,0.7278507690919918,0.011904859410449413,0.21758658317301874,0.03437123070878458,0.0077390381836654094
29584,0.03716473958066534,0.3154454595641605,0.03297937951382768,0.4379050697710912,0.24338673430164837,0.2049491053148276,0.4131147405536151,0.17924926657890028,0.5924194629541983,0.6881386338579982,0.19047672675747176,0.20168749417705692,0.0673043464051877,0.0641087016181096
29585,0.026045498187698565,0.24910576563713754,0.03240790974309393,0.3746837981159176,0.4147223318099864,0.14489760786530556,0.708196403009954,0.2120985288361914,0.47061473356786543,0.5452241887725984,0.023809718820898825,0.16531993599827946,0.026206028071560694,0.00617529680775265
29585,0.026045498187698565,0.24910576563713754,0.03240790974309393,0.3746837981159176,0.4147223318099864,0.14489760786530556,0.708196403009954,0.2120985288361914,0.47061473356786543,0.5226958694772093,0.035714578231348236,0.16618865972058702,0.024588511015784333,0.009365704084122602
29585,0.026045498187698565,0.24910576563713754,0.03240790974309393,0.3746837981159176,0.4147223318099864,0.14489760786530556,0.708196403009954,0.2120985288361914,0.47061473356786543,0.5183640111547532,0.04761943764179765,0.171975559597805,0.03216110747134039,0.011300298508946177
29586,0.02722831239799199,0.2539097491802792,0.024120386266039573,0.41861834795713126,0.26418926972094303,0.2730142198857193,0.47213127960225315,0.2211303431267042,0.5521381089581816,0.7905557166441735,0.0,0.20877993037020362,0.02636102859730463,0.005127447278459511
29586,0.02722831239799199,0.2539097491802792,0.024120386266039573,0.41861834795713126,0.26418926972094303,0.2730142198857193,0.47213127960225315,0.2211303431267042,0.5521381089581816,0.7879302798061472,0.011904859410449413,0.19692794235437575,0.014689896265358696,0.006999117178738652
29586,0.02722831239799199,0.2539097491802792,0.024120386266039573,0.41861834795713126,0.26418926972094303,0.2730142198857193,0.47213127960225315,0.2211303431267042,0.5521381089581816,0.8194796130394344,0.023809718820898825,0.19867655434833328,0.01299820990778767,0.0074114736374553715
29587,0.0717314022066552,0.43208867808366547,0.04256294024466595,0.3325339570542738,0.3186452170277958,0.17657441597667198,0.3836069874227217,0.16854054075624347,0.5283210956097923,0.585444357201534,0.39285728911567414,0.2219668968131314,0.06271559439366979,0.05621055810472375
29587,0.0717314022066552,0.43208867808366547,0.04256294024466595,0.3325339570542738,0.3186452170277958,0.17657441597667198,0.3836069874227217,0.16854054075624347,0.5283210956097923,0.5999217271272936,0.023809718820898825,0.20828624517241537,0.0491273647148496,0.026528033448699362
29587,0.0717314022066552,0.43208867808366547,0.04256294024466595,0.3325339570542738,0.3186452170277958,0.17657441597667198,0.3836069874227217,0.16854054075624347,0.5283210956097923,0.5577828445633863,0.023809718820898825,0.2129050396391393,0.05964116960723414,0.013198298529424765
29588,0.021525282587135056,0.23283496162455702,0.03856552426769838,0.2710108996016026,0.3889449852270601,0.21025230316883434,0.5606555717817845,0.20917477667313222,0.4873739051346935,0.5961847456210605,0.15476214852612352,0.21922573657227615,0.021953270832995274,0.11979467447381567
29588,0.021525282587135056,0.23283496162455702,0.03856552426769838,0.2710108996016026,0.3889449852270601,0.21025230316883434,0.5606555717817845,0.20917477667313222,0.4873739051346935,0.5977487293227435,0.1428572891156741,0.15623883516537018,0.06563900284614312,0.03739076998725315
29588,0.021525282587135056,0.23283496162455702,0.03856552426769838,0.2710108996016026,0.3889449852270601,0.21025230316883434,0.5606555717817845,0.20917477667313222,0.4873739051346935,0.5822841961440341,0.011904859410449413,0.17367408745719035,0.02545698528762877,0.009539304368149447
29589,0.023040483285867497,0.273546873654703,0.027435957900076746,0.4266217847478528,0.367855298641097,0.17382298497948354,0.2655739093254456,0.21143342308120117,0.4618286142487882,0.6086801754625923,0.0,0.15023412889358512,0.015733826684190294,0.003218290427387941
29589,0.023040483285867497,0.273546873654703,0.027435957900076746,0.4266217847478528,0.367855298641097,0.17382298497948354,0.2655739093254456,0.21143342308120117,0.4618286142487882,0.6140824270927379,0.0,0.14865218085766202,0.015591163160428889,0.004342898951160815
29589,0.023040483285867497,0.273546873654703,0.027435957900076746,0.4266217847478528,0.367855298641097,0.17382298497948354,0.2655739093254456,0.21143342308120117,0.4618286142487882,0.6052535398380152,0.0,0.15609053869173786,0.01338404169113661,0.00472238827949705
29590,0.024222184695695315,0.2162312429589977,0.03361411728682895,0.3662818135959056,0.3010595340369815,0.24780066096918787,0.8557372342381235,0.24422643743580896,0.5283112818472111,0.6949011518469688,0.0,0.22358075846161232,0.018372893458568497,0.003398138536546856
29590,0.024222184695695315,0.2162312429589977,0.03361411728682895,0.3662818135959056,0.3010595340369815,0.24780066096918787,0.8557372342381235,0.24422643743580896,0.5283112818472111,0.6939503481683704,0.0,0.21916377991926914,0.02960640245980259,0.004089415760088199
29590,0.024222184695695315,0.2162312429589977,0.03361411728682895,0.3662818135959056,0.3010595340369815,0.24780066096918787,0.8557372342381235,0.24422643743580896,0.5283112818472111,0.6802178936058434,0.0,0.21575238406058503,0.024937761879692252,0.004289346164314488
29591,0.020518950298548694,0.23071225791413041,0.036362357771575204,0.27850651498861956,0.18415674356330525,0.3138175535841611,0.649179863961316,0.20583752806994315,0.5329092544301373,0.8381924033032453,0.7738097188208989,0.18474587025378456,0.06330704876832349,0.08476356523151435
29591,0.020518950298548694,0.23071225791413041,0.036362357771575204,0.27850651498861956,0.18415674356330525,0.3138175535841611,0.649179863961316,0.20583752806994315,0.5329092544301373,0.8107096043935562,0.3809524297052247,0.1912604941172187,0.06514267859888262,0.038844124788732476
29591,0.020518950298548694,0.23071225791413041,0.036362357771575204,0.27850651498861956,0.18415674356330525,0.3138175535841611,0.649179863961316,0.20583752806994315,0.5329092544301373,0.827052333382206,0.583332992063427,0.18761174465930805,0.054252085522978735,0.08332611917791417
29592,0.0024848905867710935,0.17902134540467446,0.019164189201462734,0.2792426379880355,0.3392528125996166,0.2674160931424009,0.6786886498790606,0.19548096839657458,0.37711296049483056,0.5204292183870693,0.0,0.1439083527044358,0.025095365017960433,0.006892904151493436
29592,0.0024848905867710935,0.17902134540467446,0.019164189201462734,0.2792426379880355,0.3392528125996166,0.2674160931424009,0.6786886498790606,0.19548096839657458,0.37711296049483056,0.5089054865699769,0.1428572891156741,0.1688048116084568,0.024409649526320618,0.08338815115601117
29592,0.0024848905867710935,0.17902134540467446,0.019164189201462734,0.2792426379880355,0.3392528125996166,0.2674160931424009,0.6786886498790606,0.19548096839657458,0.37711296049483056,0.5230633229289383,0.27380971882089883,0.09010704170415959,0.015586809270999527,0.3363750864038514
29593,0.03194678155242325,0.29509668484096974,0.0311550376445362,0.4196999805305566,0.28894014634599974,0.1567403963923887,0.47213127960225315,0.1655974896811181,0.4743346958274268,0.6358269868706365,0.0,0.18403076007665828,0.02969785181260716,0.004658860393554147
29593,0.03194678155242325,0.29509668484096974,0.0311550376445362,0.4196999805305566,0.28894014634599974,0.1567403963923887,0.47213127960225315,0.1655974896811181,0.4743346958274268,0.6236859515989863,0.0,0.18888161320935834,0.057123294435067536,0.004854328065543241
29593,0.03194678155242325,0.29509668484096974,0.0311550376445362,0.4196999805305566,0.28894014634599974,0.1567403963923887,0.47213127960225315,0.1655974896811181,0.4743346958274268,0.6116722139541877,0.0,0.18239421694255545,0.04309184588225332,0.004425013224325184
29594,0.028758006824117582,0.27864455069079264,0.03679834515201946,0.3505395990961398,0.4374487156401152,0.12169047436093886,0.47213127960225315,0.18363420294500332,0.39245639740826,0.4774092426855134,0.0,0.1745781811053809,0.030577537791601904,0.005245263409521431
29594,0.028758006824117582,0.27864455069079264,0.03679834515201946,0.3505395990961398,0.4374487156401152,0.12169047436093886,0.47213127960225315,0.18363420294500332,0.39245639740826,0.47861423966080513,0.0,0.17103520478604414,0.05411713851705239,0.0045923656832199565
29594,0.028758006824117582,0.27864455069079264,0.03679834515201946,0.3505395990961398,0.4374487156401152,0.12169047436093886,0.47213127960225315,0.18363420294500332,0.39245639740826,0.4686202948504578,0.0,0.16444196987869134,0.0354813399523627,0.005264453158141365
29595,0.017523455990436615,0.228073866401743,0.022500104410768385,0.3551219071907987,0.33329206856496674,0.1384470639523457,0.2655739093254456,0.19474496662827478,0.4835140233687947,0.6250756275875551,0.04761943764179765,0.1778989087637373,0.021537231364156875,0.010410429700849705
29595,0.017523455990436615,0.228073866401743,0.022500104410768385,0.3551219071907987,0.33329206856496674,0.1384470639523457,0.2655739093254456,0.19474496662827478,0.4835140233687947,0.6140060808890033,0.11904757029477529,0.1921952025217116,0.020929460214436035,0.10316296397224127
29595,0.017523455990436615,0.228073866401743,0.022500104410768385,0.3551219071907987,0.33329206856496674,0.1384470639523457,0.2655739093254456,0.19474496662827478,0.4835140233687947,0.5926264636803713,0.0,0.17253506423934437,0.013988291139360296,0.003966690623565365
29596,0.04166663071603856,0.3162808976007825,0.051117881501075935,0.549770597170965,0.2448535400238303,0.3454449197767935,0.2655739093254456,0.1528742357212871,0.5599058674000519,0.5782276608382675,0.011904859410449413,0.1877639408969253,0.040431159896425796,0.014303271031353985
29596,0.04166663071603856,0.3162808976007825,0.051117881501075935,0.549770597170965,0.2448535400238303,0.3454449197767935,0.2655739093254456,0.1528742357212871,0.5599058674000519,0.6827585869805228,0.035714578231348236,0.18229810454663484,0.05202315631116576,0.016081223554652052
29596,0.04166663071603856,0.3162808976007825,0.051117881501075935,0.549770597170965,0.2448535400238303,0.3454449197767935,0.2655739093254456,0.1528742357212871,0.5599058674000519,0.6766092058514679,0.04761943764179765,0.17923997065832822,0.040156691060294486,0.02331843642370948
